t,r,phi,p,l,x,y,U
7.400000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.410000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.420000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.430000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.440000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.450000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.460000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.470000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.480000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.490000E+01,7.500000E+01,-3.364917E-03,1.000000E+00,3.872233E-14,7.499957E+01,-2.523683E-01,-5.625027E+03
7.500000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.510000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.520000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.530000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.540000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.550000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.560000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.570000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.580000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.590000E+01,7.599998E+01,-3.410388E-03,1.000000E+00,3.872390E-14,7.599954E+01,-2.591890E-01,-5.776024E+03
7.600000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.610000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.620000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.630000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.640000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.650000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.660000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.670000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.680000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.690000E+01,7.699997E+01,-3.455860E-03,1.000000E+00,3.872542E-14,7.699951E+01,-2.661006E-01,-5.929021E+03
7.700000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.710000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.720000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.730000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.740000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.750000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.760000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.770000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.780000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.790000E+01,7.799995E+01,-3.501332E-03,1.000000E+00,3.872690E-14,7.799947E+01,-2.731032E-01,-6.084019E+03
7.800000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.810000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.820000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.830000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.840000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.850000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.860000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.870000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.880000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.890000E+01,7.899994E+01,-3.546804E-03,1.000000E+00,3.872835E-14,7.899944E+01,-2.801967E-01,-6.241016E+03
7.900000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.910000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.920000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.930000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.940000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.950000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.960000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.970000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.980000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
7.990000E+01,7.999992E+01,-3.592276E-03,1.000000E+00,3.872975E-14,7.999940E+01,-2.873812E-01,-6.400013E+03
8.000000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.010000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.020000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.030000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.040000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.050000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.060000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.070000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.080000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.090000E+01,8.099991E+01,-3.637748E-03,1.000000E+00,3.873113E-14,8.099937E+01,-2.946566E-01,-6.561010E+03
8.100000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.110000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.120000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.130000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.140000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.150000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.160000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.170000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.180000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.190000E+01,8.199989E+01,-3.683219E-03,1.000000E+00,3.873247E-14,8.199934E+01,-3.020229E-01,-6.724007E+03
8.200000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.210000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.220000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.230000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.240000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.250000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.260000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.270000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.280000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.290000E+01,8.299988E+01,-3.728691E-03,1.000000E+00,3.873377E-14,8.299930E+01,-3.094802E-01,-6.889004E+03
8.300000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.310000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.320000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.330000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.340000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.350000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.360000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.370000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.380000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.390000E+01,8.399986E+01,-3.774163E-03,1.000000E+00,3.873505E-14,8.399927E+01,-3.170284E-01,-7.056001E+03
8.400000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.410000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.420000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.430000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.440000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.450000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.460000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.470000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.480000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.490000E+01,8.499985E+01,-3.819635E-03,1.000000E+00,3.873630E-14,8.499923E+01,-3.246676E-01,-7.224998E+03
8.500000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.510000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.520000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.530000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.540000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.550000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.560000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.570000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.580000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.590000E+01,8.599983E+01,-3.865107E-03,1.000000E+00,3.873752E-14,8.599919E+01,-3.323977E-01,-7.395995E+03
8.600000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.610000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.620000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.630000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.640000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.650000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.660000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.670000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.680000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.690000E+01,8.699982E+01,-3.910579E-03,1.000000E+00,3.873871E-14,8.699915E+01,-3.402188E-01,-7.568991E+03
8.700000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.710000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.720000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.730000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.740000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.750000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.760000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.770000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.780000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.790000E+01,8.799980E+01,-3.956051E-03,1.000000E+00,3.873987E-14,8.799911E+01,-3.481308E-01,-7.743988E+03
8.800000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.810000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.820000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.830000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.840000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.850000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.860000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.870000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.880000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.890000E+01,8.899979E+01,-4.001522E-03,1.000000E+00,3.874101E-14,8.899908E+01,-3.561337E-01,-7.920984E+03
8.900000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.910000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.920000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.930000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.940000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.950000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.960000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.970000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.980000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
8.990000E+01,8.999977E+01,-4.046994E-03,1.000000E+00,3.874212E-14,8.999903E+01,-3.642276E-01,-8.099981E+03
9.000000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.010000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.020000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.030000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.040000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.050000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.060000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.070000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.080000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.090000E+01,9.099976E+01,-4.092466E-03,1.000000E+00,3.874321E-14,9.099899E+01,-3.724124E-01,-8.280978E+03
9.100000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.110000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.120000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.130000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.140000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.150000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.160000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.170000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.180000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.190000E+01,9.199974E+01,-4.137938E-03,1.000000E+00,3.874427E-14,9.199895E+01,-3.806881E-01,-8.463974E+03
9.200000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.210000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.220000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.230000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.240000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.250000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.260000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.270000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.280000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.290000E+01,9.299973E+01,-4.183410E-03,1.000000E+00,3.874531E-14,9.299891E+01,-3.890548E-01,-8.648971E+03
9.300000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.310000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.320000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.330000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.340000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.350000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.360000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.370000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.380000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.390000E+01,9.399971E+01,-4.228882E-03,1.000000E+00,3.874633E-14,9.399887E+01,-3.975125E-01,-8.835967E+03
9.400000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.410000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.420000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.430000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.440000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.450000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.460000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
9.470000E+01,9.499969E+01,-4.274353E-03,1.000000E+00,3.874732E-14,9.499883E+01,-4.060610E-01,-9.024963E+03
