t,r,phi,p,l,x,y,U
5.800000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.810000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.820000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.830000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.840000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.850000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.860000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.870000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.880000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.890000E+01,1.227763E+00,1.050142E+00,-2.832712E-08,-9.578209E-10,6.107486E-01,1.065077E+00,-3.097332E+00
5.900000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.910000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.920000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.930000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.940000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.950000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.960000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.970000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.980000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
5.990000E+01,1.227763E+00,1.050115E+00,-2.881552E-08,-9.744215E-10,6.107771E-01,1.065060E+00,-3.097334E+00
6.000000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.010000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.020000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.030000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.040000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.050000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.060000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.070000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.080000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.090000E+01,1.227763E+00,1.050088E+00,-2.930392E-08,-9.910249E-10,6.108057E-01,1.065044E+00,-3.097335E+00
6.100000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.110000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.120000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.130000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.140000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.150000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.160000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.170000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.180000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.190000E+01,1.227763E+00,1.050061E+00,-2.979233E-08,-1.007631E-09,6.108343E-01,1.065027E+00,-3.097336E+00
6.200000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.210000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.220000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.230000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.240000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.250000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.260000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.270000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.280000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.290000E+01,1.227763E+00,1.050034E+00,-3.028072E-08,-1.024241E-09,6.108629E-01,1.065011E+00,-3.097337E+00
6.300000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.310000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.320000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.330000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.340000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.350000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.360000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.370000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.380000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.390000E+01,1.227763E+00,1.050007E+00,-3.076911E-08,-1.040853E-09,6.108914E-01,1.064995E+00,-3.097338E+00
6.400000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.410000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.420000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.430000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.440000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.450000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.460000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.470000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.480000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.490000E+01,1.227763E+00,1.049981E+00,-3.125750E-08,-1.057468E-09,6.109200E-01,1.064978E+00,-3.097340E+00
6.500000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.510000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.520000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.530000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.540000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.550000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.560000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.570000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.580000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.590000E+01,1.227763E+00,1.049954E+00,-3.174589E-08,-1.074087E-09,6.109486E-01,1.064962E+00,-3.097341E+00
6.600000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.610000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.620000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.630000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.640000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.650000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.660000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.670000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.680000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.690000E+01,1.227763E+00,1.049927E+00,-3.223428E-08,-1.090708E-09,6.109771E-01,1.064946E+00,-3.097342E+00
6.700000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.710000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.720000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.730000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.740000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.750000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.760000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.770000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.780000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.790000E+01,1.227763E+00,1.049900E+00,-3.272267E-08,-1.107332E-09,6.110057E-01,1.064929E+00,-3.097343E+00
6.800000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.810000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.820000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.830000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.840000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.850000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.860000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.870000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.880000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.890000E+01,1.227763E+00,1.049873E+00,-3.321107E-08,-1.123959E-09,6.110342E-01,1.064913E+00,-3.097345E+00
6.900000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.910000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.920000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.930000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.940000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.950000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.960000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.970000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.980000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
6.990000E+01,1.227763E+00,1.049847E+00,-3.369946E-08,-1.140589E-09,6.110628E-01,1.064896E+00,-3.097346E+00
7.000000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.010000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.020000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.030000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.040000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.050000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.060000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.070000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.080000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.090000E+01,1.227763E+00,1.049820E+00,-3.418785E-08,-1.157222E-09,6.110914E-01,1.064880E+00,-3.097347E+00
7.100000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.110000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.120000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.130000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.140000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.150000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.160000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.170000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.180000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.190000E+01,1.227763E+00,1.049793E+00,-3.467624E-08,-1.173857E-09,6.111199E-01,1.064864E+00,-3.097348E+00
7.200000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.210000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.220000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.230000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.240000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.250000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.260000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.270000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.280000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.290000E+01,1.227763E+00,1.049766E+00,-3.516463E-08,-1.190496E-09,6.111485E-01,1.064847E+00,-3.097349E+00
7.300000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.310000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.320000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.330000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.340000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.350000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.360000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.370000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.380000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.390000E+01,1.227763E+00,1.049739E+00,-3.565302E-08,-1.207138E-09,6.111770E-01,1.064831E+00,-3.097351E+00
7.400000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.410000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.420000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.430000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.440000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.450000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.460000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.470000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.480000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.490000E+01,1.227763E+00,1.049712E+00,-3.614142E-08,-1.223783E-09,6.112056E-01,1.064814E+00,-3.097352E+00
7.500000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.510000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.520000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.530000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.540000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.550000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.560000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.570000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.580000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.590000E+01,1.227763E+00,1.049686E+00,-3.662981E-08,-1.240430E-09,6.112341E-01,1.064798E+00,-3.097353E+00
7.600000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.610000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.620000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.630000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.640000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.650000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.660000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.670000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.680000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.690000E+01,1.227763E+00,1.049659E+00,-3.711820E-08,-1.257081E-09,6.112627E-01,1.064782E+00,-3.097354E+00
7.700000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.710000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.720000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.730000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.740000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.750000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.760000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.770000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.780000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.790000E+01,1.227763E+00,1.049632E+00,-3.760659E-08,-1.273734E-09,6.112913E-01,1.064765E+00,-3.097356E+00
7.800000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.810000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.820000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.830000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.840000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.850000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.860000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
7.870000E+01,1.227763E+00,1.049605E+00,-3.809498E-08,-1.290390E-09,6.113198E-01,1.064749E+00,-3.097357E+00
